Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDS60,OUT027,4250.409336238303
NCO06,OUT017,717.6465905641745
FDO16,OUT035,1575.6042405473013
FDC60,OUT049,1593.7200437221381
FDA48,OUT018,3143.3858700772053
FDZ36,OUT027,4385.028482398675
FDK27,OUT045,1908.42898426102
FDW23,OUT018,471.63255370354375
FDM14,OUT018,1541.1823508090108
FDM14,OUT013,1815.352814779686
FDW60,OUT018,2582.116252247468
FDE21,OUT013,1937.8367449367724
NCM42,OUT035,1909.6295631404064
FDY59,OUT010,-325.27664244780635
DRI49,OUT049,1411.6164616201527
FDT28,OUT019,537.2071923218479
FDQ22,OUT018,492.45161044732356
FDR60,OUT049,1379.384404607902
FDC50,OUT019,-340.2531082544433
FDV24,OUT013,2420.1696343514545
DRF48,OUT010,1114.8936484944245
FDQ47,OUT046,720.7024107545546
DRN36,OUT049,1683.4037250766803
NCY06,OUT035,2186.5456966803395
FDE52,OUT035,1667.710034861254
NCB54,OUT045,1960.2734232898456
NCF31,OUT035,2544.246719333174
FDJ08,OUT027,4390.76265434792
NCC07,OUT017,1827.1444492907676
NCD19,OUT027,2337.084931130403
FDL46,OUT049,2028.7564046335744
FDM20,OUT045,3747.4870288986035
NCI06,OUT010,943.0398761002455
DRM11,OUT035,4122.364533017646
NCH07,OUT018,2216.561537605647
FDS23,OUT013,2100.7278006301867
FDO49,OUT018,669.611070012115
FDS35,OUT049,1217.2217140612674
DRK39,OUT045,1285.9726813735926
DRI39,OUT049,1099.9780065826922
FDV04,OUT017,2624.8631109665644
NCN14,OUT035,2975.4833906593058
FDH08,OUT013,3643.516715415975
FDS20,OUT046,2869.665523148344
FDV40,OUT049,1379.9784542136151
FDZ48,OUT010,-86.89226142344023
FDS24,OUT027,2932.014853212058
FDK44,OUT049,2828.4979432217165
FDS48,OUT045,2339.162803170231
FDK26,OUT010,1102.7134493698888
FDD23,OUT045,2937.0715590527193
NCH54,OUT017,2634.218337339123
NCP14,OUT010,-188.76888283441303
FDM60,OUT010,-1102.8992058263439
FDV24,OUT017,2476.404942163207
FDH08,OUT018,3307.1939714733767
FDS12,OUT027,3456.9008641950736
FDR39,OUT027,4257.419862283463
FDP12,OUT027,2172.11169284185
DRF60,OUT027,5054.8400351898
FDC09,OUT035,1883.5086627079036
FDF50,OUT018,2792.6310969882397
FDG28,OUT035,3949.8115523137794
NCE19,OUT017,1057.1553589040068
NCM53,OUT010,-135.38119785417894
NCN18,OUT049,1869.172365792888
FDF32,OUT035,3238.100114202481
FDF11,OUT013,3794.3675501120697
DRI59,OUT049,3568.414316636819
NCG54,OUT035,2780.942398346409
FDM44,OUT046,1678.2034344736799
FDT57,OUT018,3413.2142606190373
FDV24,OUT046,2369.6357117290477
FDI50,OUT019,1710.720450683527
FDS09,OUT035,1104.3527497603097
NCC31,OUT027,3861.4868349885737
FDQ07,OUT019,1570.3560600779092
FDC22,OUT017,3127.281606461258
FDZ56,OUT046,2686.5134977821194
FDZ40,OUT019,-886.7626110244157
FDS46,OUT027,3392.0789039431997
DRD24,OUT045,2178.022593193437
FDV45,OUT017,3076.110717187322
FDL26,OUT045,2402.3300001392595
FDA56,OUT018,1738.9110946749888
FDN27,OUT046,1901.2545117692043
FDM20,OUT049,3893.609271459047
FDO16,OUT017,1507.2173898711958
FDL03,OUT035,3249.5457282308553
FDE58,OUT046,1865.6219302935847
FDI02,OUT027,3275.795627525314
NCC55,OUT019,-1192.3770005445685
FDR03,OUT018,2987.9011520547037
FDB14,OUT017,1662.1679460339792
FDR45,OUT013,3772.5792602048523
NCN07,OUT017,2178.6437601828297
FDM51,OUT019,-145.53768410605505
FDT52,OUT027,5264.676501721282
FDL26,OUT046,2437.143782847011
NCZ42,OUT046,3677.8689670361705
DRI47,OUT019,456.8521841976939
FDW40,OUT013,2322.4472749602046
FDN34,OUT046,2710.536077948418
FDS01,OUT035,2961.6490133131792
NCG55,OUT045,1786.9058715791352
FDC11,OUT035,1578.8896400684444
FDX35,OUT018,3287.552822041205
NCB06,OUT046,2504.7436220358863
FDR09,OUT019,2147.0068762252185
FDC53,OUT017,1723.170131439299
FDY45,OUT013,3990.430446453026
FDA22,OUT010,754.8653210773703
FDE02,OUT035,1702.4437496190926
FDW21,OUT045,1637.825447451059
FDV34,OUT046,1307.5016795396903
FDS59,OUT049,1937.4107538080555
NCW17,OUT017,2147.712294950032
NCK54,OUT046,1804.4971605622109
FDG17,OUT019,1966.8955471256686
FDG35,OUT017,2883.7181900134224
FDD08,OUT010,-1134.5765725347412
NCO07,OUT017,3381.11935480267
FDJ10,OUT010,409.0743816793165
FDW36,OUT017,1811.7912010783189
FDW21,OUT010,-104.46172867601035
FDY19,OUT017,2023.8981623947698
DRE03,OUT013,889.3223243086377
NCC55,OUT049,786.130311373286
FDH52,OUT010,-728.1369806091943
FDO09,OUT017,4203.267619634893
FDU43,OUT045,3686.94873120522
FDX09,OUT010,883.5188100450071
FDH40,OUT019,-431.88709691309964
FDW58,OUT017,1823.7420261733255
FDC47,OUT017,3624.1058505220453
NCR41,OUT035,1674.3492540532352
DRG49,OUT035,3913.447603866279
FDC52,OUT027,3894.6038049572057
FDY13,OUT046,1276.9689188702796
FDY35,OUT013,915.8285060569278
FDI35,OUT017,2960.636834925969
NCU18,OUT049,2342.6309631222507
FDY33,OUT018,2273.2012978669995
FDC15,OUT027,3895.3123898934887
FDU01,OUT049,3082.5097281564586
NCU42,OUT046,2650.1568886481627
NCV29,OUT018,2512.7320213118333
NCY30,OUT017,2959.982470997532
FDQ46,OUT049,1913.094580442663
FDG58,OUT027,3895.060673733047
FDK33,OUT017,3446.5487531721215
NCD07,OUT045,1756.6520651494639
NCX29,OUT027,3699.2616499273877
NCT42,OUT013,2382.2837082161263
DRN59,OUT035,948.016768182625
FDI44,OUT035,1465.3501433905142
FDA45,OUT049,2867.5663693608885
FDP31,OUT045,1088.44483761796
FDY01,OUT046,1874.2015536922413
FDT09,OUT018,1921.9124976175203
DRH03,OUT027,2974.0502070128005
FDA36,OUT018,2682.497330391174
NCF31,OUT017,2514.308996755028
FDG14,OUT049,2548.1904585180628
FDG28,OUT027,5255.859874286136
FDU14,OUT049,3974.302850045397
FDY47,OUT019,277.6410696736931
FDI56,OUT049,1604.595356726379
DRD01,OUT013,1058.2901272256595
FDM22,OUT046,1015.6800257938482
FDH33,OUT013,806.1190529789477
DRZ24,OUT013,1906.8063733416102
NCQ38,OUT046,1707.0368517346737
FDO16,OUT027,2848.9516869690956
FDU07,OUT027,3804.06722455122
NCB07,OUT013,3053.2156327513007
FDU48,OUT045,2070.6775038584833
NCM43,OUT045,2539.1369107319315
FDR31,OUT010,477.44426877699516
DRK49,OUT018,485.8640965023893
NCI30,OUT010,1891.285196125546
DRD60,OUT017,2935.473514455109
NCG19,OUT046,3591.5948980924
FDH12,OUT035,1864.0621203508308
FDM32,OUT035,1664.4357517254257
FDM27,OUT035,2628.2187787986004
NCU53,OUT027,4016.9563628576116
NCQ18,OUT046,1583.4188645225054
FDS10,OUT013,2857.058396272111
FDB33,OUT027,3943.7120596345303
FDI12,OUT013,1500.6283829248773
NCW42,OUT013,3454.6539365411886
NCC06,OUT018,1793.761549900313
FDW02,OUT017,2170.502748485484
NCD43,OUT017,1793.7506507598982
FDM57,OUT018,1168.9960201417903
FDA58,OUT017,3746.9092975914837
FDK56,OUT046,2868.8594684072345
FDP52,OUT045,3566.3611914910975
FDW20,OUT018,1741.1552858084322
FDS52,OUT049,1776.7492541255103
NCT29,OUT018,1649.005783397226
NCL54,OUT013,2751.1907865371495
FDC05,OUT045,3073.9849426773408
FDF34,OUT035,3278.409530159692
FDP03,OUT027,3472.9430691699076
FDD32,OUT010,-434.45057683997413
FDZ10,OUT045,1993.9399995433123
FDZ40,OUT035,1122.3963525441525
FDD51,OUT018,516.6908408515707
NCY30,OUT019,946.5225128342403
FDP58,OUT017,3467.8473464158465
FDV49,OUT017,4193.470258837233
FDY24,OUT019,-941.3729488748797
NCO55,OUT017,1823.918867739511
FDR13,OUT017,2050.3628466866135
FDS51,OUT017,1189.7139975779805
FDP26,OUT045,1615.8048418602498
NCB54,OUT027,3480.8772734528607
FDF32,OUT017,3166.545879539177
FDN31,OUT018,2700.7869137715843
DRM48,OUT017,765.5148622375212
FDN20,OUT049,2775.5039837737636
DRL01,OUT046,3623.2447469826916
FDV56,OUT049,1913.0969256332835
DRH13,OUT027,3174.456517837275
FDA03,OUT017,2462.127379385579
FDF47,OUT027,4894.181646105177
FDX32,OUT046,2355.1917781837574
FDX57,OUT049,1735.6968900637282
NCA30,OUT045,2873.118827888992
FDO49,OUT013,974.9194416484166
FDL04,OUT019,-167.8003631315936
DRM48,OUT035,825.1720133676996
FDR16,OUT013,3368.339571015936
NCC19,OUT018,2710.4954688865055
NCE42,OUT045,3570.909648247374
FDY24,OUT017,1090.876839920944
FDH19,OUT049,2878.5713045227562
FDJ46,OUT013,2759.400510659257
FDN45,OUT010,1587.3242280400868
FDY08,OUT035,2398.772205265708
FDZ37,OUT035,1626.755755063698
NCT30,OUT045,777.8860070461747
DRY23,OUT018,526.9236785631002
NCZ30,OUT018,1682.233677915403
FDC44,OUT018,1542.3901521750845
FDB45,OUT035,1873.2528661931487
FDY04,OUT013,2669.5588390578973
FDM27,OUT046,2525.9203542419814
FDZ43,OUT017,3877.353616943532
FDT39,OUT019,601.4654602955194
NCC06,OUT019,170.06455910456373
FDL15,OUT027,3876.916642173247
FDL57,OUT017,4122.935497378636
FDU08,OUT046,1628.3466397487937
FDK40,OUT017,4159.584103077232
FDQ12,OUT010,1698.3633906983591
FDS48,OUT017,2506.1876625124237
FDP09,OUT045,3260.8590240410726
FDW21,OUT049,1775.060510462683
FDY25,OUT035,2982.0668475866264
DRE13,OUT017,1524.259093100586
FDV43,OUT019,-1076.4292785361297
FDD22,OUT045,1750.746484977608
FDM46,OUT019,-369.85680089489074
NCO30,OUT010,1013.527982640536
FDM25,OUT046,2774.9962467294704
NCN41,OUT049,2068.8199825185966
FDU24,OUT045,1486.8750615272197
FDZ50,OUT046,2918.3009902878916
FDP45,OUT013,3979.404265453119
NCM54,OUT045,1947.010855622439
FDW10,OUT019,870.9125108073166
FDP20,OUT017,2162.7228269136344
FDK32,OUT046,2436.6086211042884
FDN52,OUT049,1590.4450480915184
FDM58,OUT045,1787.2652020902683
FDZ46,OUT027,3225.5713282307606
NCA18,OUT018,1609.597354014166
FDD35,OUT046,1959.549641891555
NCK31,OUT035,1027.9855964873893
FDI40,OUT027,3105.618117477896
FDT50,OUT019,-242.28712763251713
NCT06,OUT046,2573.189495688003
FDT31,OUT035,3112.525075986862
FDT45,OUT049,1049.2944197956783
FDT13,OUT045,2881.6575647022582
FDO50,OUT045,1430.1268058976075
NCU18,OUT010,353.25052309004104
NCR54,OUT049,3114.963374700904
NCO18,OUT018,2528.5246665039567
FDU09,OUT045,979.3510785136879
FDT13,OUT018,2683.8694701026907
FDE09,OUT046,1833.3059261031503
NCK53,OUT019,-228.19243227971663
FDG45,OUT049,3413.440953068449
DRH15,OUT035,931.4975713600521
FDO21,OUT019,1680.8301184576658
FDD14,OUT027,4297.979926227337
FDC09,OUT046,1736.236716692562
FDH45,OUT027,2263.680314340578
FDV32,OUT046,1119.3853350415466
FDG12,OUT035,2099.113227210115
FDS32,OUT013,2328.7847678870753
NCL55,OUT018,3573.050996881736
DRE01,OUT035,3864.2169874837136
DRE15,OUT049,1387.3871486913931
NCL42,OUT045,3736.2243205345753
FDP31,OUT013,1161.9884008858935
FDN33,OUT018,1304.9018318460585
FDZ59,OUT046,2637.5832059627064
FDE45,OUT010,931.7170442615118
FDJ07,OUT013,1961.6670586195578
FDQ45,OUT018,2670.282769785312
FDM33,OUT027,4824.039690171043
FDO15,OUT010,-519.8793843700572
FDM46,OUT013,1552.2680968235718
FDR03,OUT045,3190.1469128328363
FDY49,OUT018,2422.854669517216
FDQ60,OUT045,1893.1457125231022
FDW10,OUT049,2873.0294967280406
FDO51,OUT049,966.9287911132562
FDJ40,OUT018,1551.997348598434
FDS20,OUT018,2597.0807126962836
FDU45,OUT013,1923.32717792135
FDV02,OUT035,2814.6978870450134
FDN09,OUT046,3749.9537204915755
NCM55,OUT027,4327.7409433552875
FDN23,OUT018,2074.741018481073
FDY31,OUT010,450.208510104555
FDW03,OUT010,-72.42038015894104
FDD14,OUT046,2856.446521849187
FDV23,OUT017,2110.0674747733215
DRI03,OUT045,2682.7673466244787
FDN13,OUT035,1758.8482051068322
FDF45,OUT027,2527.5204648477256
FDU46,OUT035,1659.9024346962128
FDB57,OUT049,3617.767588473222
FDV12,OUT049,1780.8452666320325
FDQ58,OUT013,2424.873672245986
NCA18,OUT017,1958.020084250711
FDH52,OUT049,1217.0359060082644
FDM24,OUT018,2151.7123178472752
NCP43,OUT027,4256.692458316629
NCO18,OUT019,906.7840279517671
FDM32,OUT017,1615.1951628050056
NCL07,OUT017,801.8355201841126
FDK03,OUT013,3992.601404867822
FDP59,OUT017,1831.4802249927106
FDQ24,OUT049,3974.6046895291024
FDQ16,OUT018,1532.999258442855
FDU44,OUT013,2626.3319340125627
FDH28,OUT010,-1126.9730431551793
FDV28,OUT019,-1200.6081058872196
FDM22,OUT045,947.9048317784261
FDR56,OUT046,3097.642099012689
FDV39,OUT049,3183.5460407535534
FDU37,OUT019,-506.25545936869185
FDQ11,OUT010,2181.3183523407765
FDX02,OUT045,3412.86242134427
NCS42,OUT018,1242.9976161790141
FDY57,OUT027,3014.870063125645
FDB21,OUT049,3819.7076389485255
FDE28,OUT017,3682.5667883767787
FDQ55,OUT017,1994.7399937775822
FDA48,OUT049,3546.5897334169154
FDZ19,OUT045,2679.175895925467
NCC43,OUT045,3797.5337907779626
NCV18,OUT046,1335.3616333727448
NCA42,OUT018,2216.5400007928984
FDY45,OUT046,3949.4901743402097
NCC30,OUT045,2735.6455867996433
FDM57,OUT013,1506.897742282379
FDL09,OUT010,774.8499612435246
FDB09,OUT027,3448.7555113464314
FDT44,OUT035,2054.2912025825212
NCT06,OUT027,3995.3612520581905
FDX26,OUT049,2976.6025205813726
FDK32,OUT013,2507.853207231587
DRA12,OUT046,2240.5557340082605
FDO46,OUT010,1114.5086027150558
FDE52,OUT013,1519.1171949899212
NCH42,OUT045,3497.0430517374716
FDV08,OUT035,911.3748663967783
FDB47,OUT018,3019.274040978585
FDC28,OUT010,-107.05902359028005
FDD22,OUT046,1837.3886828013342
FDS07,OUT027,3271.5142342946615
DRI13,OUT045,3300.9525921478007
FDG32,OUT018,3175.4312664499935
FDU14,OUT017,3974.3573738138257
FDD28,OUT019,-863.5343473333976
NCP41,OUT017,1880.0758094104444
FDS08,OUT049,2867.480820478284
FDX47,OUT045,2491.096193652866
FDC53,OUT019,-183.08310710176636
FDQ19,OUT035,3925.869967129033
FDL14,OUT045,2453.041745372467
FDM33,OUT019,1545.5297519855558
FDA51,OUT045,1789.4543607980422
FDZ27,OUT018,617.8500868763116
FDT04,OUT046,745.1133388159897
DRC13,OUT049,2123.6492412256875
FDR16,OUT027,4791.908717572183
FDQ03,OUT027,5116.804555195458
FDE38,OUT035,2799.880184558737
DRH23,OUT027,2382.266989079785
FDT11,OUT019,1140.3272218007705
FDD09,OUT035,2973.961183574228
FDR40,OUT045,1369.191207765968
FDX07,OUT017,3008.13679911848
FDR07,OUT035,1749.1510317052612
FDA51,OUT017,1966.6123766137189
FDT59,OUT019,1724.4349580823628
FDF20,OUT017,3170.503965029034
FDR13,OUT045,1861.1844300352104
FDY26,OUT049,3434.025570751615
FDW04,OUT017,2214.59964717494
FDK52,OUT017,3614.2038185304727
FDN60,OUT049,2589.7378894578965
FDM09,OUT019,864.2300017043129
FDP46,OUT049,1549.084561161282
FDB50,OUT019,-573.1607888004157
NCQ29,OUT049,4059.9903549694786
FDP16,OUT027,5234.028163519499
FDX33,OUT018,2308.218574259348
FDP07,OUT010,1234.3032445054002
FDN22,OUT046,3885.831243409355
FDF39,OUT049,4192.606425094746
FDS21,OUT017,1225.8229377337702
NCM42,OUT013,1771.3912354418514
FDK50,OUT019,718.2668158042646
DRF13,OUT027,3745.2447666146295
FDH35,OUT018,2322.921434430207
FDP60,OUT018,1344.2432133873006
DRJ49,OUT027,3490.51959942509
NCT42,OUT019,481.82765673244387
FDE38,OUT049,2758.0228647791723
FDI04,OUT049,3254.516982779424
NCH54,OUT045,2418.4230303352297
FDT56,OUT049,1174.1207439467164
DRD15,OUT018,3325.424200341124
FDV58,OUT013,3056.0141673907256
FDP21,OUT049,3095.2777342628356
FDH05,OUT013,3685.5920097426074
FDR10,OUT027,4000.421786931596
NCP06,OUT045,2297.753050307424
FDF33,OUT049,1848.128681077018
DRK37,OUT013,2970.480830915442
DRH49,OUT045,1335.8893244760382
FDT58,OUT013,2678.2489857618502
FDD41,OUT018,1474.537614325907
FDP40,OUT018,1584.4571795935947
FDM51,OUT027,3140.760452566664
FDO45,OUT010,-383.5200273963301
FDW33,OUT010,-154.28692155938552
FDY24,OUT045,924.1579232930412
FDB10,OUT010,1784.7055183664384
FDM40,OUT035,2373.1445972061965
NCI06,OUT017,2926.585851253406
FDW12,OUT019,470.42164777404935
FDX48,OUT027,3939.0364796820318
NCW05,OUT027,3127.6174665331214
FDX27,OUT017,1696.2833136456206
DRM37,OUT045,3007.0754471447012
FDA38,OUT045,3697.208807405392
FDR36,OUT046,779.8595724241318
FDZ45,OUT046,3104.1287347296216
FDG05,OUT017,2630.618717805762
FDK28,OUT013,4032.1392626760166
FDV47,OUT045,1370.8882643963807
FDN21,OUT045,2472.4399256936813
FDP20,OUT027,3476.469291365366
FDI35,OUT045,2798.1659975007483
DRY23,OUT013,850.0606313851736
FDA56,OUT017,2100.6825551822944
FDB09,OUT013,2037.1439408277795
NCO26,OUT027,3296.739461676201
FDQ49,OUT018,2266.799456013709
FDI52,OUT027,3389.268830759646
FDZ44,OUT027,3343.0940839469113
FDZ09,OUT018,2326.2317234354396
FDY03,OUT049,1987.7488958584945
NCG42,OUT017,2161.386394321771
DRI13,OUT027,4803.7747188898575
FDQ32,OUT013,2111.8934924948944
FDW16,OUT035,1709.6640867186115
FDU27,OUT046,862.5169781751481
FDR28,OUT010,754.0430750229241
FDQ49,OUT010,675.8180454778947
FDS37,OUT046,1890.9385509839585
FDW26,OUT018,3200.622803859783
FDX12,OUT018,3504.0454085194365
NCP06,OUT013,2415.612028633127
FDW45,OUT010,447.8363930799337
NCN30,OUT049,1654.0620828130031
FDN24,OUT049,1043.5134498189252
NCL41,OUT027,2055.9174742583045
FDR02,OUT019,-54.09338477056406
FDD09,OUT010,967.8574317145165
FDS33,OUT010,-346.7645558031363
FDU22,OUT045,1860.8550434922622
FDI53,OUT013,2622.4647137213624
DRH01,OUT049,2840.766680208346
FDX32,OUT013,2344.996605877651
NCP30,OUT018,465.9369494751344
FDB60,OUT045,3021.096548465804
FDB14,OUT049,1675.51624470748
NCP02,OUT035,1149.7455628314422
FDJ10,OUT017,2373.456926289303
FDG34,OUT046,1841.637516560062
NCB18,OUT017,1552.1957515816785
FDM16,OUT049,1411.3794007797667
FDW25,OUT018,1154.0688502612813
FDB35,OUT010,-315.4896270600543
DRN11,OUT013,2267.933005129762
FDF41,OUT019,1947.987430247591
FDH16,OUT045,1414.6172390842808
NCQ50,OUT018,3011.1584550727575
DRH23,OUT018,693.1737780348152
DRJ37,OUT013,2424.412209642027
DRJ24,OUT027,4296.009560386767
FDY16,OUT035,3040.5990455224155
FDQ27,OUT045,1700.249710544208
FDZ33,OUT045,2286.289807724065
FDF29,OUT045,2103.800174751653
FDA08,OUT049,2721.8133161172814
FDG31,OUT046,1128.8016682174023
FDE34,OUT019,1066.1782164240922
NCR30,OUT027,2652.620516733482
FDV33,OUT035,4177.0299562008695
DRZ24,OUT018,1650.878118013891
NCL54,OUT035,2810.908495299512
FDR12,OUT049,2884.0703004971733
NCC54,OUT046,3712.623917446772
DRN59,OUT013,856.5306678035014
FDX50,OUT019,-66.287458755908
FDV31,OUT027,4213.8407823394355
NCA29,OUT027,4129.577040338583
FDW60,OUT049,2934.901547417035
FDX08,OUT017,2986.1518446559976
DRD49,OUT013,3647.374343869551
FDD33,OUT046,3555.0671501115985
FDW35,OUT013,844.8717689614393
FDJ36,OUT017,1815.9681130044428
FDV51,OUT035,2783.376980343838
FDW36,OUT046,1741.8530530039152
FDH35,OUT046,2602.9311278690275
NCS30,OUT027,3484.633003250342
FDN49,OUT017,859.3003793390029
FDL08,OUT018,3530.8929007833335
FDI09,OUT013,3765.9841628140703
FDP19,OUT018,1768.5480967437902
FDU21,OUT010,-1183.3534365909286
NCP41,OUT045,1689.4040913301533
FDY10,OUT013,1877.8005249683333
FDP12,OUT018,478.8489744726852
NCN26,OUT049,1948.3575469485818
FDK44,OUT013,2764.7716776807233
FDC28,OUT049,1868.4987103530793
FDJ41,OUT027,5506.050096036326
NCT29,OUT035,2111.792935596399
NCH42,OUT019,1669.1867966175578
FDU60,OUT018,2410.6135818300872
FDS02,OUT045,2964.84005835556
FDC51,OUT046,2031.5327257508175
FDU03,OUT013,2933.9809439421942
FDX39,OUT045,3286.6188843975056
NCY05,OUT010,-1195.9289058120817
NCL06,OUT027,5411.16884958652
FDD32,OUT035,1536.4190736003238
NCN41,OUT045,1903.4514812666093
NCX53,OUT049,2341.7208140188786
FDU57,OUT019,550.9262798622568
FDQ23,OUT046,1713.9832958596712
FDQ52,OUT045,3779.61611471161
FDC14,OUT045,744.9841200615272
FDY09,OUT035,2937.1009963597944
FDQ28,OUT045,2462.278552477763
FDV25,OUT046,3431.9737349310526
FDJ07,OUT035,2034.74129849669
DRB25,OUT049,1819.8641992989758
FDK52,OUT019,1607.8088129441212
FDY52,OUT027,2530.961849995849
FDB28,OUT046,3083.8389355652844
FDT36,OUT035,812.7085649432744
FDV25,OUT017,3553.7106319534228
NCN07,OUT027,3508.535365632506
FDC57,OUT017,3179.7688836246143
FDQ03,OUT018,3433.782022486708
FDU23,OUT017,2745.593053522785
NCX41,OUT035,3435.2548539272707
NCD06,OUT035,963.6773106188676
FDW08,OUT045,1645.1142304593236
NCU29,OUT017,2402.084753880659
NCE06,OUT013,2555.5305085922378
FDV52,OUT010,42.809050393225334
FDB02,OUT017,2927.906557747106
NCR18,OUT045,718.604040388216
FDK16,OUT049,1648.3596959752838
NCQ29,OUT010,2064.3033912363967
FDZ01,OUT019,-95.4924301507948
FDW27,OUT035,2643.0768285536865
FDD17,OUT018,3430.4553329879486
FDW39,OUT013,2836.613192324183
DRH59,OUT045,1149.4180822161825
FDS52,OUT013,1730.6869540480973
FDU40,OUT027,4497.142306891739
NCF54,OUT013,2756.8648695112506
FDH46,OUT045,1674.6360055829605
NCP14,OUT049,1761.9097256465275
FDH50,OUT049,3026.8377259587255
DRF15,OUT010,544.9587757178235
FDV27,OUT027,2940.7682905776683
NCJ06,OUT049,2034.2001682741031
FDN02,OUT018,2942.8754056444714
FDQ51,OUT049,983.5764502325421
FDQ07,OUT017,3602.225211657048
FDS45,OUT049,1880.647863757301
NCJ06,OUT045,1885.1240909930734
FDD36,OUT035,2057.7647242295075
FDY25,OUT045,2799.9806429989385
FDU52,OUT046,2448.9267790765803
DRK47,OUT017,3606.0765457987923
NCL30,OUT017,2140.174481180971
