Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDU01,OUT049,2752.970934653465
NCU42,OUT046,2649.1102324324324
NCV29,OUT018,3259.5620849056613
NCY30,OUT017,3384.108064242425
FDQ46,OUT049,1649.299786
FDG58,OUT027,4117.317712631577
FDK33,OUT017,3643.5197259842535
NCD07,OUT045,1827.8328454545451
NCX29,OUT027,4117.317712631577
NCT42,OUT013,2649.1102324324324
DRN59,OUT035,798.217603539823
FDI44,OUT035,1284.7897668711648
FDA45,OUT049,2552.0052351851855
FDP31,OUT045,1103.1862133333334
FDY01,OUT046,1922.1493817142853
FDT09,OUT018,1752.2524400000007
DRH03,OUT027,2517.882088484847
FDA36,OUT018,2752.970934653465
NCF31,OUT017,2286.413267368423
FDG14,OUT049,2286.413267368423
FDG28,OUT027,6280.890880000003
FDU14,OUT049,4433.30403265306
FDY47,OUT019,281.4820818181818
FDI56,OUT049,1458.4550080536912
DRD01,OUT013,796.6402682539682
FDM22,OUT046,935.0323883040935
FDH33,OUT013,507.04640366972484
DRZ24,OUT013,1922.1493817142853
NCQ38,OUT046,1682.2122382352939
FDO16,OUT027,2517.882088484847
FDU07,OUT027,4117.317712631577
NCB07,OUT013,2893.839825899279
FDU48,OUT045,1827.8328454545451
NCM43,OUT045,2644.4778427083334
FDR31,OUT010,346.8972837209304
DRK49,OUT018,507.04640366972484
NCI30,OUT010,584.7577647727271
DRD60,OUT017,3384.108064242425
NCG19,OUT046,3454.0625591549287
FDH12,OUT035,1573.0706258064515
FDM32,OUT035,1284.7897668711648
FDM27,OUT035,3053.099877777779
NCU53,OUT027,4117.317712631577
NCQ18,OUT046,1879.257011612901
FDS10,OUT013,2552.0052351851855
FDB33,OUT027,4117.317712631577
FDI12,OUT013,1435.912134375001
NCW42,OUT013,4340.218358415841
NCC06,OUT018,1752.2524400000007
FDW02,OUT017,1987.2510486486476
NCD43,OUT017,1682.2122382352939
FDM57,OUT018,1202.6567333333328
FDA58,OUT017,3737.29577518248
FDK56,OUT046,3384.108064242425
FDP52,OUT045,4340.218358415841
FDW20,OUT018,1752.2524400000007
FDS52,OUT049,1573.0706258064515
NCT29,OUT018,1752.2524400000007
NCL54,OUT013,2552.0052351851855
FDC05,OUT045,3130.004904950494
FDF34,OUT035,2752.970934653465
FDP03,OUT027,3242.062071532848
FDD32,OUT010,219.21852093023264
FDZ10,OUT045,1827.8328454545451
FDZ40,OUT035,935.0323883040935
FDD51,OUT018,507.04640366972484
NCY30,OUT019,425.93559145299156
FDP58,OUT017,3737.29577518248
FDV49,OUT017,4433.30403265306
FDY24,OUT019,165.91858165137612
NCO55,OUT017,1879.257011612901
FDR13,OUT017,1922.1493817142853
FDS51,OUT017,935.0323883040935
FDP26,OUT045,1461.8437959999997
NCB54,OUT027,3242.062071532848
FDF32,OUT017,3130.004904950494
FDN31,OUT018,2893.839825899279
DRM48,OUT017,583.8145788617884
FDN20,OUT049,2453.747700699301
DRL01,OUT046,3454.0625591549287
FDV56,OUT049,1682.2122382352939
DRH13,OUT027,2517.882088484847
FDA03,OUT017,2453.747700699301
FDF47,OUT027,5329.314724444443
FDX32,OUT046,3053.099877777779
FDX57,OUT049,1879.257011612901
NCA30,OUT045,2939.348476190476
FDO49,OUT013,713.8586545454549
FDL04,OUT019,219.21852093023264
DRM48,OUT035,583.8145788617884
FDR16,OUT013,3454.0625591549287
NCC19,OUT018,2893.839825899279
NCE42,OUT045,3945.432567213115
FDY24,OUT017,935.0323883040935
FDH19,OUT049,2778.5893175257734
FDJ46,OUT013,2552.0052351851855
FDN45,OUT010,584.7577647727271
FDY08,OUT035,2142.7435709401707
FDZ37,OUT035,1435.912134375001
NCT30,OUT045,798.217603539823
DRY23,OUT018,507.04640366972484
NCZ30,OUT018,1752.2524400000007
FDC44,OUT018,1752.2524400000007
FDB45,OUT035,1573.0706258064515
FDY04,OUT013,2644.4778427083334
FDM27,OUT046,3053.099877777779
FDZ43,OUT017,4340.218358415841
FDT39,OUT019,346.8972837209304
NCC06,OUT019,281.4820818181818
FDL15,OUT027,4117.317712631577
FDL57,OUT017,4034.300306896548
FDU08,OUT046,1573.0706258064515
FDK40,OUT017,4433.30403265306
FDQ12,OUT010,584.7577647727271
FDS48,OUT017,3053.099877777779
FDP09,OUT045,3643.5197259842535
FDW21,OUT049,1461.8437959999997
FDY25,OUT035,3384.108064242425
DRE13,OUT017,1458.4550080536912
FDV43,OUT019,92.67548155339806
FDD22,OUT045,1649.299786
FDM46,OUT019,219.21852093023264
NCO30,OUT010,482.6995426229506
FDM25,OUT046,2778.5893175257734
NCN41,OUT049,1987.2510486486476
FDU24,OUT045,1435.912134375001
FDZ50,OUT046,3384.108064242425
FDP45,OUT013,4034.300306896548
NCM54,OUT045,1827.8328454545451
FDW10,OUT019,425.93559145299156
FDP20,OUT017,1987.2510486486476
FDK32,OUT046,3053.099877777779
FDN52,OUT049,1202.6567333333328
FDM58,OUT045,1879.257011612901
FDZ46,OUT027,3242.062071532848
NCA18,OUT018,1752.2524400000007
FDD35,OUT046,2243.6695967213113
NCK31,OUT035,713.8586545454549
FDI40,OUT027,2517.882088484847
FDT50,OUT019,219.21852093023264
NCT06,OUT046,3053.099877777779
FDT31,OUT035,2752.970934653465
FDT45,OUT049,796.6402682539682
FDT13,OUT045,2939.348476190476
FDO50,OUT045,1284.7897668711648
NCU18,OUT010,281.4820818181818
NCR54,OUT049,3130.004904950494
NCO18,OUT018,2778.5893175257734
FDU09,OUT045,935.0323883040935
FDT13,OUT018,2893.839825899279
FDE09,OUT046,1649.299786
NCK53,OUT019,219.21852093023264
FDG45,OUT049,3454.0625591549287
DRH15,OUT035,677.1027476190472
FDO21,OUT019,584.7577647727271
FDD14,OUT027,5329.314724444443
FDC09,OUT046,1682.2122382352939
FDH45,OUT027,1378.2631852760742
FDV32,OUT046,1103.1862133333334
FDG12,OUT035,2243.6695967213113
FDS32,OUT013,2309.2007980000003
NCL55,OUT018,3327.9525829268287
DRE01,OUT035,3737.29577518248
DRE15,OUT049,1202.6567333333328
NCL42,OUT045,4340.218358415841
FDP31,OUT013,1103.1862133333334
FDN33,OUT018,1202.6567333333328
FDZ59,OUT046,2503.5013364485985
FDE45,OUT010,425.93559145299156
FDJ07,OUT013,1922.1493817142853
FDQ45,OUT018,2752.970934653465
FDM33,OUT027,5329.314724444443
FDO15,OUT010,165.91858165137612
FDM46,OUT013,1458.4550080536912
FDR03,OUT045,3945.432567213115
FDY49,OUT018,2232.8470218487387
FDQ60,OUT045,1827.8328454545451
FDW10,OUT049,3259.5620849056613
FDO51,OUT049,677.1027476190472
FDJ40,OUT018,1372.688490740742
FDS20,OUT018,3384.108064242425
FDU45,OUT013,1922.1493817142853
FDV02,OUT035,2644.4778427083334
FDN09,OUT046,3945.432567213115
NCM55,OUT027,5329.314724444443
FDN23,OUT018,2232.8470218487387
FDY31,OUT010,346.8972837209304
FDW03,OUT010,219.21852093023264
FDD14,OUT046,3384.108064242425
FDV23,OUT017,2142.7435709401707
DRI03,OUT045,2552.0052351851855
FDN13,OUT035,1573.0706258064515
FDF45,OUT027,1378.2631852760742
FDU46,OUT035,1435.912134375001
FDB57,OUT049,3643.5197259842535
FDV12,OUT049,1879.257011612901
FDQ58,OUT013,2649.1102324324324
NCA18,OUT017,1922.1493817142853
FDH52,OUT049,796.6402682539682
FDM24,OUT018,2232.8470218487387
NCP43,OUT027,5329.314724444443
NCO18,OUT019,425.93559145299156
FDM32,OUT017,1284.7897668711648
NCL07,OUT017,583.8145788617884
FDK03,OUT013,4034.300306896548
FDP59,OUT017,1879.257011612901
FDQ24,OUT049,4433.30403265306
FDQ16,OUT018,1372.688490740742
FDU44,OUT013,2644.4778427083334
FDH28,OUT010,92.67548155339806
FDV28,OUT019,92.67548155339806
FDM22,OUT045,935.0323883040935
FDR56,OUT046,3130.004904950494
FDV39,OUT049,2752.970934653465
FDU37,OUT019,165.91858165137612
FDQ11,OUT010,584.7577647727271
FDX02,OUT045,4340.218358415841
NCS42,OUT018,1202.6567333333328
FDY57,OUT027,2517.882088484847
FDB21,OUT049,3454.0625591549287
FDE28,OUT017,3737.29577518248
FDQ55,OUT017,1922.1493817142853
FDA48,OUT049,3454.0625591549287
FDZ19,OUT045,2778.5893175257734
NCC43,OUT045,4034.300306896548
NCV18,OUT046,1458.4550080536912
NCA42,OUT018,2232.8470218487387
FDY45,OUT046,4433.30403265306
NCC30,OUT045,2778.5893175257734
FDM57,OUT013,1458.4550080536912
FDL09,OUT010,425.93559145299156
FDB09,OUT027,3242.062071532848
FDT44,OUT035,2142.7435709401707
NCT06,OUT027,4117.317712631577
FDX26,OUT049,3384.108064242425
FDK32,OUT013,3053.099877777779
DRA12,OUT046,2309.2007980000003
FDO46,OUT010,482.6995426229506
FDE52,OUT013,1435.912134375001
NCH42,OUT045,3643.5197259842535
FDV08,OUT035,677.1027476190472
FDB47,OUT018,3327.9525829268287
FDC28,OUT010,281.4820818181818
FDD22,OUT046,1922.1493817142853
FDS07,OUT027,3242.062071532848
DRI13,OUT045,3945.432567213115
FDG32,OUT018,3327.9525829268287
FDU14,OUT017,4433.30403265306
FDD28,OUT019,165.91858165137612
NCP41,OUT017,1682.2122382352939
FDS08,OUT049,2778.5893175257734
FDX47,OUT045,2286.413267368423
FDC53,OUT019,219.21852093023264
FDQ19,OUT035,3945.432567213115
FDL14,OUT045,2286.413267368423
FDM33,OUT019,584.7577647727271
FDA51,OUT045,1827.8328454545451
FDZ27,OUT018,713.8586545454549
FDT04,OUT046,677.1027476190472
DRC13,OUT049,2243.6695967213113
FDR16,OUT027,5329.314724444443
FDQ03,OUT027,6280.890880000003
FDE38,OUT035,2286.413267368423
DRH23,OUT027,1378.2631852760742
FDT11,OUT019,482.6995426229506
FDD09,OUT035,2552.0052351851855
FDR40,OUT045,1435.912134375001
FDX07,OUT017,3384.108064242425
FDR07,OUT035,1573.0706258064515
FDA51,OUT017,1922.1493817142853
FDT59,OUT019,584.7577647727271
FDF20,OUT017,3130.004904950494
FDR13,OUT045,1827.8328454545451
FDY26,OUT049,3945.432567213115
FDW04,OUT017,1987.2510486486476
FDK52,OUT017,3737.29577518248
FDN60,OUT049,2644.4778427083334
FDM09,OUT019,425.93559145299156
FDP46,OUT049,1202.6567333333328
FDB50,OUT019,165.91858165137612
NCQ29,OUT049,4034.300306896548
FDP16,OUT027,6280.890880000003
FDX33,OUT018,2232.8470218487387
FDP07,OUT010,482.6995426229506
FDN22,OUT046,4034.300306896548
FDF39,OUT049,4034.300306896548
FDS21,OUT017,935.0323883040935
NCM42,OUT013,1682.2122382352939
FDK50,OUT019,425.93559145299156
DRF13,OUT027,4117.317712631577
FDH35,OUT018,2232.8470218487387
FDP60,OUT018,1372.688490740742
DRJ49,OUT027,3242.062071532848
NCT42,OUT019,346.8972837209304
FDE38,OUT049,2286.413267368423
FDI04,OUT049,3130.004904950494
NCH54,OUT045,2644.4778427083334
FDT56,OUT049,796.6402682539682
DRD15,OUT018,3327.9525829268287
FDV58,OUT013,2893.839825899279
FDP21,OUT049,3391.5912527272717
FDH05,OUT013,3454.0625591549287
FDR10,OUT027,4117.317712631577
NCP06,OUT045,2453.747700699301
FDF33,OUT049,1649.299786
DRK37,OUT013,2893.839825899279
DRH49,OUT045,1284.7897668711648
FDT58,OUT013,2286.413267368423
FDD41,OUT018,1372.688490740742
FDP40,OUT018,1372.688490740742
FDM51,OUT027,2517.882088484847
FDO45,OUT010,219.21852093023264
FDW33,OUT010,219.21852093023264
FDY24,OUT045,935.0323883040935
FDB10,OUT010,584.7577647727271
FDM40,OUT035,2309.2007980000003
NCI06,OUT017,3384.108064242425
FDW12,OUT019,346.8972837209304
FDX48,OUT027,4117.317712631577
NCW05,OUT027,2517.882088484847
FDX27,OUT017,1461.8437959999997
DRM37,OUT045,3130.004904950494
FDA38,OUT045,3643.5197259842535
FDR36,OUT046,677.1027476190472
FDZ45,OUT046,3130.004904950494
FDG05,OUT017,2286.413267368423
FDK28,OUT013,4433.30403265306
FDV47,OUT045,1284.7897668711648
FDN21,OUT045,2453.747700699301
FDP20,OUT027,3242.062071532848
FDI35,OUT045,3384.108064242425
DRY23,OUT013,507.04640366972484
FDA56,OUT017,2243.6695967213113
FDB09,OUT013,1987.2510486486476
NCO26,OUT027,3242.062071532848
FDQ49,OUT018,2232.8470218487387
FDI52,OUT027,3242.062071532848
FDZ44,OUT027,3242.062071532848
FDZ09,OUT018,2232.8470218487387
FDY03,OUT049,1922.1493817142853
NCG42,OUT017,1987.2510486486476
DRI13,OUT027,5329.314724444443
FDQ32,OUT013,1987.2510486486476
FDW16,OUT035,1458.4550080536912
FDU27,OUT046,798.217603539823
FDR28,OUT010,425.93559145299156
FDQ49,OUT010,346.8972837209304
FDS37,OUT046,1922.1493817142853
FDW26,OUT018,3327.9525829268287
FDX12,OUT018,3327.9525829268287
NCP06,OUT013,2453.747700699301
FDW45,OUT010,346.8972837209304
NCN30,OUT049,1682.2122382352939
FDN24,OUT049,796.6402682539682
NCL41,OUT027,1378.2631852760742
FDR02,OUT019,281.4820818181818
FDD09,OUT010,425.93559145299156
FDS33,OUT010,219.21852093023264
FDU22,OUT045,1827.8328454545451
FDI53,OUT013,2503.5013364485985
DRH01,OUT049,2778.5893175257734
FDX32,OUT013,2309.2007980000003
NCP30,OUT018,507.04640366972484
FDB60,OUT045,3391.5912527272717
FDB14,OUT049,1202.6567333333328
NCP02,OUT035,935.0323883040935
FDJ10,OUT017,2309.2007980000003
FDG34,OUT046,1682.2122382352939
NCB18,OUT017,1458.4550080536912
FDM16,OUT049,1103.1862133333334
FDW25,OUT018,1202.6567333333328
FDB35,OUT010,219.21852093023264
DRN11,OUT013,2309.2007980000003
FDF41,OUT019,584.7577647727271
FDH16,OUT045,1435.912134375001
NCQ50,OUT018,3327.9525829268287
DRH23,OUT018,796.6402682539682
DRJ37,OUT013,2286.413267368423
DRJ24,OUT027,5329.314724444443
FDY16,OUT035,3384.108064242425
FDQ27,OUT045,1879.257011612901
FDZ33,OUT045,2503.5013364485985
FDF29,OUT045,1827.8328454545451
FDA08,OUT049,2286.413267368423
FDG31,OUT046,1103.1862133333334
FDE34,OUT019,482.6995426229506
NCR30,OUT027,1378.2631852760742
FDV33,OUT035,4034.300306896548
DRZ24,OUT018,1752.2524400000007
NCL54,OUT035,2552.0052351851855
FDR12,OUT049,2778.5893175257734
NCC54,OUT046,3454.0625591549287
DRN59,OUT013,798.217603539823
FDX50,OUT019,281.4820818181818
FDV31,OUT027,5329.314724444443
NCA29,OUT027,4117.317712631577
FDW60,OUT049,3259.5620849056613
FDX08,OUT017,3384.108064242425
DRD49,OUT013,3454.0625591549287
FDD33,OUT046,3454.0625591549287
FDW35,OUT013,507.04640366972484
FDJ36,OUT017,1879.257011612901
FDV51,OUT035,2644.4778427083334
FDW36,OUT046,1649.299786
FDH35,OUT046,2453.747700699301
NCS30,OUT027,3242.062071532848
FDN49,OUT017,677.1027476190472
FDL08,OUT018,3327.9525829268287
FDI09,OUT013,3454.0625591549287
FDP19,OUT018,1752.2524400000007
FDU21,OUT010,92.67548155339806
NCP41,OUT045,1682.2122382352939
FDY10,OUT013,1922.1493817142853
FDP12,OUT018,507.04640366972484
NCN26,OUT049,1922.1493817142853
FDK44,OUT013,3259.5620849056613
FDC28,OUT049,1461.8437959999997
FDJ41,OUT027,6280.890880000003
NCT29,OUT035,1987.2510486486476
NCH42,OUT019,584.7577647727271
FDU60,OUT018,2232.8470218487387
FDS02,OUT045,3391.5912527272717
FDC51,OUT046,2243.6695967213113
FDU03,OUT013,3384.108064242425
FDX39,OUT045,4340.218358415841
NCY05,OUT010,92.67548155339806
NCL06,OUT027,6280.890880000003
FDD32,OUT035,1284.7897668711648
NCN41,OUT045,1827.8328454545451
NCX53,OUT049,2309.2007980000003
FDU57,OUT019,346.8972837209304
FDQ23,OUT046,1573.0706258064515
FDQ52,OUT045,4433.30403265306
FDC14,OUT045,677.1027476190472
FDY09,OUT035,2778.5893175257734
FDQ28,OUT045,2644.4778427083334
FDV25,OUT046,4340.218358415841
FDJ07,OUT035,1922.1493817142853
DRB25,OUT049,1573.0706258064515
FDK52,OUT019,584.7577647727271
FDY52,OUT027,1378.2631852760742
FDB28,OUT046,3391.5912527272717
FDT36,OUT035,583.8145788617884
FDV25,OUT017,4340.218358415841
NCN07,OUT027,3242.062071532848
FDC57,OUT017,2939.348476190476
FDQ03,OUT018,3327.9525829268287
FDU23,OUT017,3053.099877777779
NCX41,OUT035,3945.432567213115
NCD06,OUT035,798.217603539823
FDW08,OUT045,1461.8437959999997
NCU29,OUT017,2649.1102324324324
NCE06,OUT013,2503.5013364485985
FDV52,OUT010,281.4820818181818
FDB02,OUT017,3259.5620849056613
NCR18,OUT045,677.1027476190472
FDK16,OUT049,1573.0706258064515
NCQ29,OUT010,584.7577647727271
FDZ01,OUT019,219.21852093023264
FDW27,OUT035,2503.5013364485985
FDD17,OUT018,3327.9525829268287
FDW39,OUT013,2552.0052351851855
DRH59,OUT045,1103.1862133333334
FDS52,OUT013,1573.0706258064515
FDU40,OUT027,5329.314724444443
NCF54,OUT013,2778.5893175257734
FDH46,OUT045,1682.2122382352939
NCP14,OUT049,1879.257011612901
FDH50,OUT049,3384.108064242425
DRF15,OUT010,346.8972837209304
FDV27,OUT027,2517.882088484847
NCJ06,OUT049,2243.6695967213113
FDN02,OUT018,3327.9525829268287
FDQ51,OUT049,798.217603539823
FDQ07,OUT017,3737.29577518248
FDS45,OUT049,1682.2122382352939
NCJ06,OUT045,1827.8328454545451
FDD36,OUT035,1922.1493817142853
FDY25,OUT045,3384.108064242425
FDU52,OUT046,2286.413267368423
DRK47,OUT017,3737.29577518248
NCL30,OUT017,1987.2510486486476
FDN22,OUT035,4034.300306896548
NCF30,OUT027,3242.062071532848
FDK03,OUT035,4034.300306896548
FDT45,OUT017,935.0323883040935
NCC54,OUT027,6280.890880000003
FDP08,OUT018,2893.839825899279
FDU44,OUT046,2644.4778427083334
DRG39,OUT035,935.0323883040935
