Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRC36,OUT045,2873.1210713614832
FDV21,OUT019,280.8549003668651
FDB53,OUT046,2511.1237196303014
DRP47,OUT019,569.8732790336245
FDA14,OUT013,2462.1519130669712
DRC24,OUT035,2543.589622649806
FDW21,OUT018,1613.399101315094
NCH29,OUT046,1553.9329067572712
FDU58,OUT013,3090.04135391676
FDY27,OUT017,2893.122744590708
FDV56,OUT035,1659.3300602553907
FDT59,OUT046,3821.367063270823
FDB23,OUT046,3774.045483793115
FDR49,OUT045,759.3163048126991
FDB03,OUT010,572.471195623501
FDN39,OUT045,2620.203301433362
FDX02,OUT027,5845.728406691939
FDQ16,OUT027,2878.7780581414236
FDU35,OUT018,1557.1583128720536
NCT29,OUT013,2009.0295661784012
FDZ27,OUT046,783.1456611121312
FDN57,OUT017,2027.8614981327928
FDA03,OUT018,2436.9620849824305
FDZ36,OUT045,3114.549756185739
NCU05,OUT013,1405.0998393637049
FDT39,OUT018,2399.492544792646
FDK60,OUT017,1547.1512065468833
FDZ25,OUT017,2772.804231892625
FDG12,OUT046,2082.259658166034
DRB01,OUT019,503.18396952048533
NCC43,OUT027,5845.728406691939
FDX13,OUT019,566.933417501402
FDM22,OUT049,862.5649059877235
FDJ03,OUT027,1082.7042439679515
FDU14,OUT018,3799.032041702104
FDB33,OUT010,384.70690939274226
FDP27,OUT046,3113.8621422366227
FDO38,OUT010,156.60176166014938
FDE28,OUT027,5845.728406691939
FDO27,OUT035,1519.399885288466
DRL23,OUT027,2873.0242114933994
FDS28,OUT046,967.8714275281563
FDX24,OUT013,1470.3917786855209
FDZ02,OUT035,1547.0222182833916
FDL46,OUT045,1916.5662988882418
FDS60,OUT027,4746.473900181069
NCO06,OUT017,592.4738093484647
FDO16,OUT035,1351.293284899161
FDC60,OUT049,1361.736576464208
FDA48,OUT018,3432.087651850632
FDZ36,OUT027,5138.276375638166
FDK27,OUT045,2045.9604129881018
FDW23,OUT018,607.0952806614415
FDM14,OUT018,1693.514895495645
FDM14,OUT013,1655.8347495871442
FDW60,OUT018,2832.958050353896
FDE21,OUT013,1974.2733114040168
NCM42,OUT035,1662.307943354416
FDY59,OUT010,228.11569992630223
DRI49,OUT049,1312.6461392935776
FDT28,OUT019,366.8585916851059
FDQ22,OUT018,609.4483018690348
FDR60,OUT049,1271.5113023853564
FDC50,OUT019,235.23416819784288
FDV24,OUT013,2416.2170050426935
DRF48,OUT010,494.92550357567416
FDQ47,OUT046,629.0681181808072
DRN36,OUT049,1546.2574081815083
NCY06,OUT035,2013.4864243167808
FDE52,OUT035,1376.6896620717189
NCB54,OUT045,2010.2150901582736
NCF31,OUT035,2504.9734269789424
FDJ08,OUT027,5162.244386687523
NCC07,OUT017,1649.618855759086
NCD19,OUT027,1260.9668004336622
FDL46,OUT049,1971.850989404884
FDM20,OUT045,4002.805067172709
NCI06,OUT010,445.47148849124665
DRM11,OUT035,4216.377197749715
NCH07,OUT018,2495.63754697596
FDS23,OUT013,2026.8692011893352
FDO49,OUT018,767.4331012289346
FDS35,OUT049,1056.3246841074754
DRK39,OUT045,1334.018516997937
DRI39,OUT049,896.6646941027133
FDV04,OUT017,2521.379775866589
NCN14,OUT035,3044.7891776359875
FDH08,OUT013,3761.293658373112
FDS20,OUT046,3138.986160364472
FDV40,OUT049,1144.4566538722515
FDZ48,OUT010,260.66970118063057
FDS24,OUT027,2575.1628853967545
FDK44,OUT049,2861.593561392822
FDS48,OUT045,2528.9793353160353
FDK26,OUT010,496.91762022657963
FDD23,OUT045,3106.6400861104353
NCH54,OUT017,2598.9394447914
NCP14,OUT010,242.72827929306382
FDM60,OUT010,132.3292413475577
FDV24,OUT017,2456.8245576897125
FDH08,OUT018,3538.3806639009035
FDS12,OUT027,2988.1819873722793
FDR39,OUT027,4817.7010451887745
FDP12,OUT027,1005.0909674758377
DRF60,OUT027,5847.892189809515
FDC09,OUT035,1649.6591016317793
FDF50,OUT018,3003.462080164893
FDG28,OUT035,3999.9121272627567
NCE19,OUT017,872.5549427832043
NCM53,OUT010,252.06580156956122
NCN18,OUT049,1729.9882086053806
FDF32,OUT035,3120.979449507381
FDF11,OUT013,3947.0094777122413
DRI59,OUT049,3803.8007422050564
NCG54,OUT035,2773.838214198722
FDM44,OUT046,1639.9538136885715
FDT57,OUT018,3608.2517477752463
FDV24,OUT046,2460.8563458343865
FDI50,OUT019,568.7718592684492
FDS09,OUT035,772.9551825687157
NCC31,OUT027,4110.392414245728
FDQ07,OUT019,571.7117208006717
FDC22,OUT017,3119.8759217882853
FDZ56,OUT046,2770.3720184225785
FDZ40,OUT019,132.3292413475577
FDS46,OUT027,2935.2276218114625
DRD24,OUT045,2057.3951470730412
FDV45,OUT017,3085.43916870706
FDL26,OUT045,2535.4789283210707
FDA56,OUT018,2005.6958708635857
FDN27,OUT046,1968.9412023160992
FDM20,OUT049,3972.182059131743
FDO16,OUT017,1331.164517836094
FDL03,OUT035,3007.555504828001
FDE58,OUT046,1953.9052368168611
FDI02,OUT027,2926.8683077822666
NCC55,OUT019,132.3292413475577
FDR03,OUT018,3245.1383250745025
FDB14,OUT017,1449.7051250042932
FDR45,OUT013,3953.845722820319
NCN07,OUT017,2039.929494170902
FDM51,OUT019,248.97139732700813
FDT52,OUT027,5846.474853414659
FDL26,OUT046,2516.9799323406983
NCZ42,OUT046,3917.830602783122
DRI47,OUT019,369.15741825037367
FDW40,OUT013,2060.071852149216
FDN34,OUT046,2768.179269623038
FDS01,OUT035,2942.1550056194023
NCG55,OUT045,1934.0080760231
FDC11,OUT035,1358.5059366059324
FDX35,OUT018,3487.901326797526
NCB06,OUT046,2590.3023926970754
FDR09,OUT019,570.060919065021
FDC53,OUT017,1548.8100706997357
FDY45,OUT013,4115.3705741736785
FDA22,OUT010,385.95458048382096
FDE02,OUT035,1518.045125343443
FDW21,OUT045,1633.1325268636729
FDV34,OUT046,1182.9934491021709
FDS59,OUT049,1658.7317267619915
NCW17,OUT017,2062.4578277003784
NCK54,OUT046,1968.4965759150589
FDG17,OUT019,568.7718592684492
FDG35,OUT017,2872.0783204251425
FDD08,OUT010,132.3292413475577
NCO07,OUT017,3681.9175272196117
FDJ10,OUT010,277.0324623436094
FDW36,OUT017,1650.4642891022968
FDW21,OUT010,240.33870783466682
FDY19,OUT017,1930.2572598496074
DRE03,OUT013,824.400915550407
NCC55,OUT049,639.9919592604092
FDH52,OUT010,136.14331033617208
FDO09,OUT017,4062.52075333423
FDU43,OUT045,3969.6830893104316
FDX09,OUT010,420.385713652229
FDH40,OUT019,197.54135616465734
FDW58,OUT017,1645.8127822698225
FDC47,OUT017,3764.883962546294
NCR41,OUT035,1497.3391245440662
DRG49,OUT035,3908.4639260355866
FDC52,OUT027,4074.9375053881954
FDY13,OUT046,1190.205377958217
FDY35,OUT013,724.7763359092081
FDI35,OUT017,3106.1703516999387
NCU18,OUT049,2074.0340163545093
FDY33,OUT018,2502.8301760474815
FDC15,OUT027,4179.782111274225
FDU01,OUT049,3059.906782286566
NCU42,OUT046,2770.3261288544722
NCV29,OUT018,2830.526195008136
NCY30,OUT017,3024.98410557662
FDQ46,OUT049,1749.7494328480504
FDG58,OUT027,4110.392414245728
FDK33,OUT017,3685.267581138171
NCD07,OUT045,1909.4508992324584
NCX29,OUT027,4028.1779643006407
NCT42,OUT013,2426.3620675111497
DRN59,OUT035,757.1351903576483
FDI44,OUT035,1282.651288776757
FDA45,OUT049,2850.545217767739
FDP31,OUT045,1055.7446542409898
FDY01,OUT046,1939.842751302087
FDT09,OUT018,2034.9735560146173
DRH03,OUT027,2829.9008288072046
FDA36,OUT018,3003.64879973592
NCF31,OUT017,2479.2725751020394
FDG14,OUT049,2480.9576114018164
FDG28,OUT027,5847.892189809515
FDU14,OUT049,4097.122493414525
FDY47,OUT019,284.5226873571597
FDI56,OUT049,1376.932984093712
DRD01,OUT013,1036.4233886740178
FDM22,OUT046,958.0723389295796
FDH33,OUT013,718.0270428168685
DRZ24,OUT013,1937.0806736411548
NCQ38,OUT046,1650.5594024791767
FDO16,OUT027,2358.496117214547
FDU07,OUT027,4059.582002593163
NCB07,OUT013,3000.7925534817373
FDU48,OUT045,2021.3222637126084
NCM43,OUT045,2654.172898480018
FDR31,OUT010,368.05868290985404
DRK49,OUT018,612.0699579223808
NCI30,OUT010,572.5273672060886
DRD60,OUT017,3056.040450827983
NCG19,OUT046,3783.5586915167873
FDH12,OUT035,1651.1316305496555
FDM32,OUT035,1440.5695706414035
FDM27,OUT035,2553.4961525715353
NCU53,OUT027,4252.258365308481
NCQ18,OUT046,1574.0898438809509
FDS10,OUT013,2921.173281776758
FDB33,OUT027,4179.782111274225
FDI12,OUT013,1417.5542324298804
NCW42,OUT013,3655.395265786352
NCC06,OUT018,2019.7857851159868
FDW02,OUT017,2021.5754557790196
NCD43,OUT017,1650.1466237983818
FDM57,OUT018,1342.3278814410774
FDA58,OUT017,3868.3325818204803
FDK56,OUT046,3130.219521423789
FDP52,OUT045,3869.071906093244
FDW20,OUT018,2014.7480428890954
FDS52,OUT049,1609.3088703185044
NCT29,OUT018,1943.32513362669
NCL54,OUT013,2878.5473577250405
FDC05,OUT045,3083.40186362393
FDF34,OUT035,3074.5943429462454
FDP03,OUT027,2983.322256911952
FDD32,OUT010,191.04329429097024
FDZ10,OUT045,2022.1979784054597
FDZ40,OUT035,869.9786767674351
FDD51,OUT018,618.4172499222915
NCY30,OUT019,423.0951307141906
FDP58,OUT017,3695.430254386861
FDV49,OUT017,4201.462322041724
FDY24,OUT019,132.3292413475577
NCO55,OUT017,1657.392610175648
FDR13,OUT017,1929.604079137365
FDS51,OUT017,988.9112740066141
FDP26,OUT045,1649.2656499693119
NCB54,OUT027,2991.602776008487
FDF32,OUT017,3071.686454635239
FDN31,OUT018,3026.849858391804
DRM48,OUT017,592.4738093484647
FDN20,OUT049,2757.281141117943
DRL01,OUT046,3760.9608636914754
FDV56,OUT049,1651.9751874270928
DRH13,OUT027,2879.4669768973604
FDA03,OUT017,2511.464078200466
FDF47,OUT027,5845.728406691939
FDX32,OUT046,2523.386485472633
FDX57,OUT049,1537.9933042637938
NCA30,OUT045,3017.05217153461
FDO49,OUT013,826.8575782113429
FDL04,OUT019,251.1773791897528
DRM48,OUT035,597.2803363137068
FDR16,OUT013,3575.8311274048597
NCC19,OUT018,3030.1334830772603
NCE42,OUT045,3969.2449929951235
FDY24,OUT017,870.6798353033379
FDH19,OUT049,2856.0684458878077
FDJ46,OUT013,2845.2882982939423
FDN45,OUT010,570.6327538564537
FDY08,OUT035,2021.8474846460274
FDZ37,OUT035,1359.9610816960228
NCT30,OUT045,764.045986978026
DRY23,OUT018,615.0638647370236
NCZ30,OUT018,2001.5850190628305
FDC44,OUT018,1855.1014739407942
FDB45,OUT035,1646.3784908819202
FDY04,OUT013,2561.5371945384027
FDM27,OUT046,2576.0209213872376
FDZ43,OUT017,3916.0453061030184
FDT39,OUT019,372.3073769145582
NCC06,OUT019,280.3473073490073
FDL15,OUT027,4110.392414245728
FDL57,OUT017,4105.4829458757185
FDU08,OUT046,1564.4684149377586
FDK40,OUT017,4205.627872329288
FDQ12,OUT010,567.667901735439
FDS48,OUT017,2512.1087092403245
FDP09,OUT045,3676.5644962478946
FDW21,OUT049,1565.2522030688053
FDY25,OUT035,3064.908627572147
DRE13,OUT017,1357.4886039392068
FDV43,OUT019,132.3292413475577
FDD22,OUT045,1750.3801861720474
FDM46,OUT019,232.16523137618518
NCO30,OUT010,479.7010937346364
FDM25,OUT046,2876.096910136089
NCN41,OUT049,2029.889334371618
FDU24,OUT045,1459.6273616677445
FDZ50,OUT046,3134.7093381325712
FDP45,OUT013,4008.1177727497443
NCM54,OUT045,2015.0541441606938
FDW10,OUT019,416.9227831595131
FDP20,OUT017,2019.680477276119
FDK32,OUT046,2524.66526454831
FDN52,OUT049,1365.0088481282824
FDM58,OUT045,1731.2738175803213
FDZ46,OUT027,2924.50149216736
NCA18,OUT018,1866.111729345776
FDD35,OUT046,2086.448883183934
NCK31,OUT035,764.6006442069468
FDI40,OUT027,2840.431775683824
FDT50,OUT019,236.7728668044946
NCT06,OUT046,2619.125472406847
FDT31,OUT035,3007.99814649042
FDT45,OUT049,862.2946219384608
FDT13,OUT045,3098.1942208268724
FDO50,OUT045,1379.258720611447
NCU18,OUT010,276.45008598289246
NCR54,OUT049,3107.1357188004913
NCO18,OUT018,2826.2667711782847
FDU09,OUT045,874.2475225493976
FDT13,OUT018,3009.483229735382
FDE09,OUT046,1776.5018500525866
NCK53,OUT019,249.0960099054407
FDG45,OUT049,3591.653489616101
DRH15,OUT035,669.5079622526883
FDO21,OUT019,568.7718592684492
FDD14,OUT027,5136.859039243312
FDC09,OUT046,1650.8679279841256
FDH45,OUT027,1018.4617696821537
FDV32,OUT046,1128.5769962300171
FDG12,OUT035,1998.9625124400786
FDS32,OUT013,2062.280137138477
NCL55,OUT018,3768.2160977693334
DRE01,OUT035,3866.673162409477
DRE15,OUT049,1275.4773992262124
NCL42,OUT045,3949.292029049195
FDP31,OUT013,1214.8024560395877
FDN33,OUT018,1446.7766745258605
FDZ59,OUT046,2556.176210590033
FDE45,OUT010,422.4318605767101
FDJ07,OUT013,1988.2477075130162
FDQ45,OUT018,3009.737144348833
FDM33,OUT027,5845.728406691939
FDO15,OUT010,149.15946002916607
FDM46,OUT013,1472.0587551126644
FDR03,OUT045,3464.9060671326024
FDY49,OUT018,2617.047161942314
FDQ60,OUT045,1936.7238024014566
FDW10,OUT049,2853.4144810300772
FDO51,OUT049,678.9509513267208
FDJ40,OUT018,1637.685124244025
FDS20,OUT018,3036.2068354661965
FDU45,OUT013,1826.4328970715128
FDV02,OUT035,2767.022471224782
FDN09,OUT046,3980.8571133240102
NCM55,OUT027,5145.814513894153
FDN23,OUT018,2388.148724552155
FDY31,OUT010,369.84317973305065
FDW03,OUT010,242.60761593359655
FDD14,OUT046,3045.0486971524147
FDV23,OUT017,2007.0141015336255
DRI03,OUT045,2870.661537722085
FDN13,OUT035,1571.3014010858806
FDF45,OUT027,1321.2619259630915
FDU46,OUT035,1360.438342271199
FDB57,OUT049,3726.1062155867676
FDV12,OUT049,1567.839564741586
FDQ58,OUT013,2424.5348568021122
NCA18,OUT017,1905.5897606208448
FDH52,OUT049,980.0257665302018
FDM24,OUT018,2394.7906769479646
NCP43,OUT027,4818.447491911495
NCO18,OUT019,422.05874109535586
FDM32,OUT017,1384.9716500241914
NCL07,OUT017,600.3771744467567
FDK03,OUT013,4019.0603145232417
FDP59,OUT017,1647.79898171376
FDQ24,OUT049,4055.4130189639045
FDQ16,OUT018,1634.8975006509659
FDU44,OUT013,2536.479426106556
FDH28,OUT010,132.3292413475577
FDV28,OUT019,132.3292413475577
FDM22,OUT045,865.8120731123317
FDR56,OUT046,3104.283957703835
FDV39,OUT049,3098.5440567711976
FDU37,OUT019,169.16125173785696
FDQ11,OUT010,569.5313340912785
FDX02,OUT045,3777.3041591649007
NCS42,OUT018,1441.9126381259548
FDY57,OUT027,2829.9008288072046
FDB21,OUT049,3873.7481507601747
FDE28,OUT017,3845.2646606008666
FDQ55,OUT017,1946.230207640362
FDA48,OUT049,3656.8265447280123
FDZ19,OUT045,2861.5028180823642
NCC43,OUT045,3972.185142365925
NCV18,OUT046,1353.2857480485939
NCA42,OUT018,2473.7202060091295
FDY45,OUT046,4155.311801931645
NCC30,OUT045,2963.7857741220314
FDM57,OUT013,1418.0443449139418
FDL09,OUT010,387.87403629573646
FDB09,OUT027,2983.322256911952
FDT44,OUT035,1943.389578148203
NCT06,OUT027,4245.318839746781
FDX26,OUT049,3133.886667671199
FDK32,OUT013,2485.372884192946
DRA12,OUT046,2120.3503106633834
FDO46,OUT010,493.7739536836881
FDE52,OUT013,1418.43786276935
NCH42,OUT045,3842.1836123327694
FDV08,OUT035,620.4700764703872
FDB47,OUT018,3387.3239976672176
FDC28,OUT010,260.96026062918133
FDD22,OUT046,1924.7515708306878
FDS07,OUT027,2926.8683077822666
DRI13,OUT045,3701.4399476672133
FDG32,OUT018,3461.194343783784
FDU14,OUT017,4115.006013938909
FDD28,OUT019,134.18389849346465
NCP41,OUT017,1660.4809607527873
FDS08,OUT049,2875.557760285286
FDX47,OUT045,2533.7567987186403
FDC53,OUT019,247.11892843727867
FDQ19,OUT035,4008.956235301891
FDL14,OUT045,2495.5929793224627
FDM33,OUT019,569.8732790336245
FDA51,OUT045,1892.3386837026185
FDZ27,OUT018,765.9245642501671
FDT04,OUT046,651.3903617684946
DRC13,OUT049,2052.470168165985
FDR16,OUT027,5845.728406691939
FDQ03,OUT027,5845.728406691939
FDE38,OUT035,2672.2956158631855
DRH23,OUT027,1278.9357086939337
FDT11,OUT019,496.18390469063456
FDD09,OUT035,3013.959279413805
FDR40,OUT045,1330.145035662507
FDX07,OUT017,3030.979970336668
FDR07,OUT035,1547.2081865632672
FDA51,OUT017,1896.038301000126
FDT59,OUT019,568.4022188690614
FDF20,OUT017,3078.9255684373943
FDR13,OUT045,1922.8664770100763
FDY26,OUT049,3651.075968312089
FDW04,OUT017,2017.5957296413692
FDK52,OUT017,3835.8057099033967
FDN60,OUT049,2552.0345587715256
FDM09,OUT019,409.7474887035516
FDP46,OUT049,1363.053018978909
FDB50,OUT019,168.78246452827557
NCQ29,OUT049,4019.624241164
FDP16,OUT027,5846.474853414659
FDX33,OUT018,2476.9568171675164
FDP07,OUT010,510.53322788937754
FDN22,OUT046,3977.9053985081237
FDF39,OUT049,4117.922309773531
FDS21,OUT017,962.6876630406632
NCM42,OUT013,1657.0789370898722
FDK50,OUT019,382.9833829494221
DRF13,OUT027,4052.6219612916134
FDH35,OUT018,2498.867683220988
FDP60,OUT018,1553.8671750982312
DRJ49,OUT027,2991.602776008487
NCT42,OUT019,368.4234690130326
FDE38,OUT049,2648.7905205935135
FDI04,OUT049,3110.9996873231926
NCH54,OUT045,2590.3586065882937
FDT56,OUT049,914.4150302807668
DRD15,OUT018,3517.4999194580787
FDV58,OUT013,3024.9625532165264
FDP21,OUT049,3122.137850400325
FDH05,OUT013,3711.19921211795
FDR10,OUT027,4232.388425603804
NCP06,OUT045,2527.6974848762343
FDF33,OUT049,1648.5757035387974
DRK37,OUT013,3102.308642615548
DRH49,OUT045,1327.9316536025099
FDT58,OUT013,2620.00352280231
FDD41,OUT018,1629.4245771283895
FDP40,OUT018,1701.2886808925814
FDM51,OUT027,2840.431775683824
FDO45,OUT010,197.41473471530543
FDW33,OUT010,242.72827929306382
FDY24,OUT045,870.834559007184
FDB10,OUT010,568.4691265749872
FDM40,OUT035,2054.8106791324467
NCI06,OUT017,3052.0930116482864
FDW12,OUT019,338.4874079728203
FDX48,OUT027,4117.003395206279
NCW05,OUT027,2873.0242114933994
FDX27,OUT017,1512.3129847105542
DRM37,OUT045,3092.6907810645203
FDA38,OUT045,3920.2320468974503
FDR36,OUT046,650.3910133653958
FDZ45,OUT046,3124.861470869889
FDG05,OUT017,2535.1387885856698
FDK28,OUT013,4183.229497621504
FDV47,OUT045,1352.9914461340168
FDN21,OUT045,2584.816969589352
FDP20,OUT027,2988.1819873722793
FDI35,OUT045,3097.3295733580017
DRY23,OUT013,720.3860808127276
FDA56,OUT017,2043.2266856811893
FDB09,OUT013,2005.0806089375803
NCO26,OUT027,2935.2276218114625
FDQ49,OUT018,2462.474732200629
FDI52,OUT027,2983.322256911952
FDZ44,OUT027,2935.2276218114625
FDZ09,OUT018,2510.5252143950183
FDY03,OUT049,1911.3128373155173
NCG42,OUT017,2041.5153855586439
DRI13,OUT027,5847.892189809515
FDQ32,OUT013,2028.8385915327879
FDW16,OUT035,1380.8436724967646
FDU27,OUT046,782.7349953318319
FDR28,OUT010,386.234389445127
FDQ49,OUT010,382.57796699568337
FDS37,OUT046,1958.1458474105762
FDW26,OUT018,3430.2048340464266
FDX12,OUT018,3708.7603146957076
NCP06,OUT013,2470.8163178381415
FDW45,OUT010,368.54974124411524
NCN30,OUT049,1494.6358475715429
FDN24,OUT049,862.6714537385509
NCL41,OUT027,1005.8874234719077
FDR02,OUT019,261.22478400415656
FDD09,OUT010,439.5416918609509
FDS33,OUT010,197.95443326786713
FDU22,OUT045,1984.702602238881
FDI53,OUT013,2504.2089967917277
DRH01,OUT049,2871.7209548519686
FDX32,OUT013,2087.0390149942095
NCP30,OUT018,610.267009448447
FDB60,OUT045,3064.7516376321973
FDB14,OUT049,1452.010916053409
NCP02,OUT035,874.399511408315
FDJ10,OUT017,2020.3167471631175
FDG34,OUT046,1739.4337852018043
NCB18,OUT017,1363.8980828548601
FDM16,OUT049,1123.0778332212813
FDW25,OUT018,1343.8261429475567
FDB35,OUT010,221.3739287908255
DRN11,OUT013,2096.8187748521736
FDF41,OUT019,568.0849318149509
FDH16,OUT045,1368.7213306108483
NCQ50,OUT018,3440.6376901576277
DRH23,OUT018,896.4223552850694
DRJ37,OUT013,2430.263421945792
DRJ24,OUT027,5136.859039243312
FDY16,OUT035,3044.6826658609566
FDQ27,OUT045,1652.582509200989
FDZ33,OUT045,2487.998669175666
FDF29,OUT045,2074.69731497813
FDA08,OUT049,2579.574811958772
FDG31,OUT046,1121.6381515799362
FDE34,OUT019,465.51916912851607
NCR30,OUT027,1442.7723715350955
FDV33,OUT035,4139.276144742674
DRZ24,OUT018,1942.840437557942
NCL54,OUT035,2869.7781618032004
FDR12,OUT049,2893.838772440037
NCC54,OUT046,3808.5289374936983
DRN59,OUT013,819.5411207172235
FDX50,OUT019,261.95169264957605
FDV31,OUT027,4745.727453458349
NCA29,OUT027,4387.675468848248
FDW60,OUT049,2935.593782855815
FDX08,OUT017,3098.1955971122293
DRD49,OUT013,3753.1176334776774
FDD33,OUT046,3788.497330118694
FDW35,OUT013,719.1277842175746
FDJ36,OUT017,1651.3177916847771
FDV51,OUT035,2672.4028458513826
FDW36,OUT046,1655.1468267784514
FDH35,OUT046,2583.8926946143097
NCS30,OUT027,2991.602776008487
FDN49,OUT017,605.7963240550056
FDL08,OUT018,3688.9614408482976
FDI09,OUT013,3867.6675154566865
FDP19,OUT018,1982.7290861493977
FDU21,OUT010,132.3292413475577
NCP41,OUT045,1656.2213145433705
FDY10,OUT013,1837.1373124386037
FDP12,OUT018,589.7990271154399
NCN26,OUT049,1959.9505711828215
FDK44,OUT013,2846.4150107355817
FDC28,OUT049,1655.353987553322
FDJ41,OUT027,5846.474853414659
NCT29,OUT035,1997.9509425805074
NCH42,OUT019,568.9594992998458
FDU60,OUT018,2582.6097549180927
FDS02,OUT045,3095.0596472129687
FDC51,OUT046,2087.2483743821663
FDU03,OUT013,3032.5058212028143
FDX39,OUT045,3687.5093817491907
NCY05,OUT010,132.3292413475577
NCL06,OUT027,5844.3110702970835
FDD32,OUT035,1283.791711457881
NCN41,OUT045,1999.379264076206
NCX53,OUT049,2134.016383743404
FDU57,OUT019,371.60317107124666
FDQ23,OUT046,1651.00320493079
FDQ52,OUT045,4032.9162177533567
FDC14,OUT045,628.5089635931008
FDY09,OUT035,2920.600557419099
FDQ28,OUT045,2552.6372191872647
FDV25,OUT046,3750.653397523
FDJ07,OUT035,1959.480501515345
DRB25,OUT049,1647.9431969622965
FDK52,OUT019,569.8732790336245
FDY52,OUT027,1388.5391046347484
FDB28,OUT046,3110.497034121382
FDT36,OUT035,596.0894002770451
FDV25,OUT017,3829.931245227137
NCN07,OUT027,2991.602776008487
FDC57,OUT017,3020.4046629305776
FDQ03,OUT018,3613.7938996279986
FDU23,OUT017,2692.590093523104
NCX41,OUT035,3691.671770511829
NCD06,OUT035,761.0070998570081
FDW08,OUT045,1653.5483819759431
NCU29,OUT017,2464.526771231365
NCE06,OUT013,2494.0264987649
FDV52,OUT010,270.8431933194215
FDB02,OUT017,2927.0966988645478
NCR18,OUT045,635.1840709921407
FDK16,OUT049,1497.4673080982645
NCQ29,OUT010,570.3075683420344
FDZ01,OUT019,248.98666263109448
FDW27,OUT035,2538.4054374135785
FDD17,OUT018,3594.8491532245007
FDW39,OUT013,2878.845099957235
DRH59,OUT045,1100.4087866402235
FDS52,OUT013,1639.6783634443425
FDU40,OUT027,5758.820520180267
NCF54,OUT013,2832.6185844469524
FDH46,OUT045,1651.1833342307755
NCP14,OUT049,1647.5729219310422
FDH50,OUT049,3155.146971106267
DRF15,OUT010,374.02730948814894
FDV27,OUT027,2576.8455556271683
NCJ06,OUT049,2035.216800490307
FDN02,OUT018,3217.6777205825506
FDQ51,OUT049,780.0941622089584
FDQ07,OUT017,3739.8915673722618
FDS45,OUT049,1647.7309228104134
NCJ06,OUT045,2013.8262040925058
FDD36,OUT035,1963.5248016730238
FDY25,OUT045,3102.4213734320283
FDU52,OUT046,2468.6947712161273
DRK47,OUT017,3825.4422857313853
NCL30,OUT017,2019.5036093890926
FDN22,OUT035,4006.133196811669
NCF30,OUT027,2988.1819873722793
FDK03,OUT035,4104.245025403475
FDT45,OUT017,871.4782160413597
NCC54,OUT027,5844.3110702970835
